Lon,Lat
-75.96979523,36.28708267
-75.9503479,36.28477859
-75.95049286,36.2754364
-75.96379089,36.27623367
-75.96802521,36.26438522
-75.95999908,36.25111008
-75.96555328,36.24638748
-75.95749664,36.2491684
-75.94916534,36.23500061
-75.95064545,36.20983124
-75.96035767,36.20171356
-75.96686554,36.21264648
-75.96955872,36.21326447
-75.97528076,36.20944595
-75.97944641,36.21777725
-75.98139191,36.2183342
-75.9888916,36.20166779
-75.96944427,36.21194458
-75.95502472,36.18879318
-75.94849396,36.19245911
-75.91202545,36.16494751
-76.01811981,36.18701935
-76.05310059,36.23337555
-76.08063507,36.23804855
-76.13219452,36.29133606
-76.15405273,36.28846359
-76.17398071,36.3020134
-76.21666718,36.29944611
-76.19900513,36.30279922
-76.19841003,36.31616592
-76.19351959,36.31365585
-76.1866684,36.31416702
-76.18166351,36.31750107
-76.18042755,36.32235336
-76.19274139,36.32913589
-76.21543884,36.32862854
-76.21309662,36.34158707
-76.22687531,36.34846497
-76.22447968,36.35400391
-76.23098755,36.3717804
-76.22780609,36.34755707
-76.21586609,36.34116364
-76.21711731,36.32784653
-76.18216705,36.32125473
-76.18865204,36.31505203
-76.20057678,36.3185463
-76.21833038,36.29833221
-76.18979645,36.28699112
-76.17259216,36.26403809
-76.15586853,36.26432419
-76.1375351,36.25275421
-76.12094116,36.22133255
-76.14298248,36.22275925
-76.15196228,36.21645355
-76.10726929,36.21159744
-76.07936096,36.19713593
-76.08442688,36.17927933
-76.07415009,36.18186188
-76.06148529,36.14599991
-76.09897614,36.13450623
-76.11538696,36.14425659
-76.13075256,36.1404686
-76.13871765,36.156147
-76.14875793,36.15113449
-76.1563797,36.15645599
-76.15117645,36.14871597
-76.13867187,36.14933395
-76.13722992,36.13643265
-76.11976624,36.13214111
-76.18785095,36.12540436
-76.22827911,36.15930939
-76.23171997,36.17937088
-76.23538208,36.17133713
-76.24858856,36.17499161
-76.24988556,36.18536758
-76.26691437,36.18804932
-76.2855835,36.21679688
-76.28990936,36.21280289
-76.27674866,36.19314957
-76.27684021,36.18088531
-76.28395844,36.17759323
-76.26986694,36.17910767
-76.23773956,36.14773178
-76.22694397,36.12470245
-76.19311523,36.10649872
-76.21504974,36.09643936
-76.23600006,36.09903336
-76.33998871,36.1404953
-76.37290955,36.1383934
-76.39221954,36.17388916
-76.39749908,36.1669426
-76.43815613,36.19158936
-76.46626282,36.19745636
-76.46613312,36.2056427
-76.47413635,36.20613861
-76.47528076,36.21444321
-76.47750092,36.21694565
-76.47621918,36.20599747
-76.46837616,36.20493317
-76.47122192,36.1921463
-76.46343994,36.19290924
-76.46488953,36.18515396
-76.45756531,36.18654251
-76.38090515,36.12268448
-76.34720612,36.1210556
-76.33876801,36.10889053
-76.30517578,36.10118103
-76.30379486,36.09512329
-76.32749176,36.08477402
-76.34607697,36.08889008
-76.4043045,36.07884216
-76.41651154,36.089077
-76.42205811,36.10847473
-76.42181396,36.08771515
-76.41057587,36.08136368
-76.41982269,36.07745361
-76.44429779,36.078228
-76.46045685,36.09150696
-76.47968292,36.09505463
-76.48851776,36.08583832
-76.47975922,36.09135056
-76.44836426,36.07423019
-76.40865326,36.06748962
-76.44366455,36.0459671
-76.46305084,36.02310944
-76.51454926,36.00644302
-76.58016205,36.01063538
-76.60269165,36.03538513
-76.60769653,36.05606842
-76.6258316,36.05805588
-76.61603546,36.0546875
-76.62385559,36.04465866
-76.65222931,36.0356636
-76.68224335,36.04860306
-76.69194794,36.06613922
-76.6889801,36.1104126
-76.70560455,36.1117363
-76.722435,36.15393448
-76.71523285,36.21378708
-76.67232513,36.27202225
-76.68073273,36.30063629
-76.69721985,36.3077774
-76.70944214,36.29833221
-76.70069885,36.29394913
-76.69869995,36.27172089
-76.72275543,36.24402237
-76.72444153,36.2318573
-76.73620605,36.23517609
-76.75050354,36.20943451
-76.75553894,36.15171432
-76.72626495,36.09619904
-76.73052979,36.07508469
-76.72425842,36.05626678
-76.70613861,36.04238892
-76.7037735,36.01248932
-76.71004486,36.00449753
-76.68694305,36.00694275
-76.68177032,35.99119568
-76.7180481,35.9640274
-76.72634125,35.94229126
-76.73638916,35.9366684
-76.71194458,35.94111252
-76.71083069,35.93583298
-76.70666504,35.94570923
-76.66388702,35.9327774
-76.54924011,35.94091797
-76.4002533,35.98220825
-76.37459564,35.95534515
-76.38380432,35.94904327
-76.37290955,35.94098282
-76.38388824,35.93305588
-76.36750031,35.93083191
-76.3493576,35.94185257
-76.31519318,35.93500137
-76.31197357,35.92513657
-76.28926086,35.92864609
-76.28362274,35.91823578
-76.25485992,35.91719818
-76.26136017,35.92495728
-76.27687836,35.92167282
-76.28649902,35.93629456
-76.31534576,35.94593048
-76.2702713,35.97264862
-76.17250061,35.99388885
-76.05425262,35.98738861
-76.0239563,35.96936417
-76.01179504,35.95428467
-76.01686859,35.94643021
-76.03044891,35.94159317
-76.06188202,35.95777893
-76.06768799,35.93883896
-76.05419159,35.92891312
-76.06993103,35.92207336
-76.10740662,35.9501915
-76.12333679,35.95083237
-76.12750244,35.94499969
-76.11138916,35.94833374
-76.06944275,35.90750122
-76.04064941,35.92988205
-76.02861023,35.92499924
-76.02138519,35.93222046
-76.01333618,35.92361069
-76.04055786,35.89333344
-76.04555511,35.86972046
-76.05722046,35.86277771
-76.09166718,35.86750031
-76.09860992,35.87166595
-76.09410858,35.87745667
-76.09597778,35.8823967
-76.10083008,35.88555527
-76.09555817,35.87749863
-76.10112,35.87166214
-76.09608459,35.86548233
-76.06277466,35.85138702
-76.06305695,35.82166672
-76.05027771,35.80110931
-76.05388641,35.77083206
-76.06555176,35.76666641
-76.06222534,35.78194427
-76.0708313,35.76610947
-76.08172607,35.7690239
-76.10361481,35.79916763
-76.12083435,35.79444504
-76.12277985,35.7788887
-76.08222198,35.76416779
-76.07807922,35.75632477
-76.05750275,35.76666641
-76.04694366,35.73666763
-76.06014252,35.70779037
-76.05751038,35.69998169
-76.04250336,35.70000076
-76.03998566,35.67721939
-76.04638672,35.67166519
-76.06361389,35.68111038
-76.08721924,35.68027878
-76.09527588,35.67444611
-76.09833527,35.68305588
-76.11582184,35.68245316
-76.11638641,35.69499969
-76.1297226,35.69277954
-76.14055634,35.70333481
-76.16555786,35.69583511
-76.14083099,35.70194626
-76.13305664,35.6894455
-76.1222229,35.68999863
-76.12288666,35.67728806
-76.10749817,35.67444611
-76.10824585,35.66390228
-76.08388519,35.66999817
-76.06944275,35.66305542
-76.0588913,35.67139053
-76.03749847,35.64583206
-76.01499939,35.65833282
-75.9991684,35.69499969
-76.00273132,35.720047
-75.98278046,35.77222443
-75.99272156,35.81358719
-75.97572327,35.83913422
-75.98827362,35.86245346
-75.98072052,35.8693161
-75.98108673,35.89470673
-75.93083191,35.92694473
-75.91750336,35.92055511
-75.92610931,35.91333389
-75.92472076,35.90916824
-75.91777802,35.91500092
-75.90416718,35.91055679
-75.90361023,35.88527679
-75.8841629,35.89110947
-75.86444092,35.87888718
-75.86250305,35.86833191
-75.86166382,35.87916565
-75.86722565,35.88444519
-75.85221863,35.89389038
-75.87166595,35.88583374
-75.88194275,35.89527893
-75.89389038,35.89500046
-75.89167023,35.90777588
-75.91000366,35.92055511
-75.90829468,35.9320755
-75.8923645,35.93603134
-75.86091614,35.92103195
-75.84889221,35.92722321
-75.81030273,35.92215347
-75.84642792,35.94246674
-75.87333679,35.94388962
-75.85749817,35.94560623
-75.84955597,35.96256256
-75.86166382,35.97722244
-75.8097229,35.95888901
-75.81271362,35.93875504
-75.80522156,35.94675446
-75.78302002,35.93360138
-75.78162384,35.91830063
-75.76777649,35.9113884
-75.76387787,35.89153671
-75.74861145,35.88360977
-75.75349426,35.87551117
-75.7480545,35.86055374
-75.76000214,35.87472153
-75.76472473,35.87250137
-75.77138519,35.87527847
-75.77361298,35.87472153
-75.75777435,35.86999893
-75.75250244,35.85749817
-75.76027679,35.8516655
-75.74124146,35.84327698
-75.72805786,35.82444382
-75.73344421,35.7851181
-75.74201202,35.77330399
-75.73471832,35.76205444
-75.73873138,35.75071335
-75.72555542,35.73916626
-75.72914124,35.72723007
-75.71689606,35.69378281
-75.73601532,35.681427
-75.74333954,35.69983292
-75.76481628,35.70597839
-75.7795105,35.68750381
-75.76055908,35.67722321
-75.7693634,35.67070007
-75.7674942,35.66259384
-75.75399017,35.64929962
-75.74184418,35.64963913
-75.73388672,35.63083267
-75.75049591,35.6072998
-75.78438568,35.59449005
-75.77666473,35.58194351
-75.76222229,35.58499908
-75.78166962,35.57694626
-75.83583069,35.57055664
-75.81194305,35.58472061
-75.81666565,35.59638977
-75.81999969,35.59000015
-75.85530853,35.58481979
-75.86972046,35.60472107
-75.86283112,35.6095314
-75.87286377,35.61243057
-75.87166595,35.6269455
-75.86360931,35.62861252
-75.89111328,35.64389038
-75.88249969,35.62472153
-75.89096069,35.60157013
-75.89916992,35.6016655
-75.88175201,35.57510757
-75.91694641,35.56361008
-75.92472076,35.54777908
-75.90833282,35.55305481
-75.91333008,35.54444504
-75.94475555,35.53808212
-75.96166992,35.51666641
-75.97666931,35.5233345
-75.97618866,35.51416397
-75.99028015,35.51722336
-75.98860931,35.50833511
-75.97119904,35.50641251
-75.96250153,35.49555588
-75.9888916,35.48694611
-75.99919128,35.4727211
-76.01037598,35.47674179
-75.99610901,35.46500015
-76.01956177,35.44119263
-76.01313782,35.42744827
-76.02165222,35.41174698
-76.03304291,35.41305542
-76.02832794,35.43043518
-76.03778076,35.42610931
-76.05974579,35.43622589
-76.06619263,35.43045807
-76.05222321,35.42083359
-76.06694794,35.41944504
-76.06944275,35.41166687
-76.06583405,35.41777802
-76.06065369,35.41337585
-76.0839386,35.39096451
-76.07653046,35.38228607
-76.0623703,35.38402939
-76.07046509,35.37129211
-76.11305237,35.35472107
-76.1388855,35.35812378
-76.14296722,35.35121536
-76.13684082,35.34358978
-76.15781403,35.32712936
-76.15610504,35.33742523
-76.16938782,35.34611893
-76.20430756,35.33825302
-76.2088623,35.34806442
-76.22168732,35.34096146
-76.22666931,35.36083221
-76.2539444,35.37111664
-76.25027466,35.38583374
-76.24028015,35.38666534
-76.2361145,35.39055634
-76.25027466,35.39083481
-76.26026917,35.37611008
-76.26251221,35.36107254
-76.25297546,35.35023117
-76.25878906,35.34386063
-76.2682724,35.34043884
-76.30194092,35.35194397
-76.30500031,35.36055374
-76.29531097,35.3573761
-76.28472137,35.36666489
-76.32064056,35.36990738
-76.32273865,35.38052368
-76.3152771,35.38333511
-76.31388855,35.38833237
-76.33190918,35.38839722
-76.35166931,35.41361237
-76.34999847,35.40611267
-76.35944366,35.40499878
-76.34750366,35.39785385
-76.35444641,35.39222336
-76.34474182,35.3930397
-76.36000061,35.3797226
-76.34464264,35.35049438
-76.35388947,35.35583496
-76.34954834,35.35079193
-76.35736084,35.34868622
-76.36603546,35.35870361
-76.38558197,35.36301804
-76.40298462,35.34926605
-76.39889526,35.36172867
-76.41278076,35.36138916
-76.41360474,35.36790848
-76.42222595,35.36287689
-76.41997528,35.37476349
-76.38199615,35.36301804
-76.36133575,35.3651619
-76.36753082,35.3821907
-76.38500977,35.38487244
-76.3841629,35.39389038
-76.39631653,35.40124512
-76.39583588,35.40722275
-76.3813858,35.4011116
-76.38909149,35.42730331
-76.41719818,35.4466095
-76.40499878,35.45222092
-76.40139008,35.45750046
-76.39055634,35.45472336
-76.39944458,35.45888901
-76.41333008,35.45067978
-76.42972565,35.4636116
-76.4383316,35.4580574
-76.42305756,35.45750046
-76.42250061,35.44972229
-76.4347229,35.44333267
-76.42345428,35.44457245
-76.42082977,35.43138885
-76.40874481,35.42953873
-76.43360901,35.42527771
-76.4203949,35.41830826
-76.44361115,35.4030571
-76.43541718,35.39343262
-76.43771362,35.3885498
-76.44130707,35.39651871
-76.44972229,35.39726257
-76.45069885,35.38946533
-76.45742798,35.39650345
-76.44670105,35.42376328
-76.45749664,35.42527771
-76.45749664,35.41500092
-76.46701813,35.4184227
-76.45527649,35.41361237
-76.46670532,35.40018463
-76.48332977,35.40888977
-76.48722076,35.40194321
-76.47744751,35.39693069
-76.48139191,35.38777924
-76.47501373,35.38845444
-76.47020721,35.37262726
-76.50246429,35.38896179
-76.49454498,35.40032196
-76.49891663,35.40398788
-76.51457977,35.40561676
-76.50666809,35.40139008
-76.5167923,35.39468384
-76.53189087,35.40140533
-76.54012299,35.4096489
-76.53236389,35.42715836
-76.52610779,35.42305374
-76.52237701,35.43224335
-76.51309204,35.4200058
-76.5008316,35.41916656
-76.52833557,35.44499969
-76.52527618,35.43583298
-76.53221893,35.43249893
-76.56443787,35.45010757
-76.55513763,35.45690155
-76.54582977,35.44972229
-76.55083466,35.45472336
-76.53456879,35.47351074
-76.49749756,35.46027756
-76.52306366,35.47195435
-76.53610992,35.48777771
-76.53111267,35.47805405
-76.54389191,35.48249817
-76.54111481,35.47357178
-76.55233002,35.46385956
-76.5625,35.47555542
-76.56254578,35.49195099
-76.58651733,35.50851059
-76.49624634,35.50426865
-76.4888916,35.48916626
-76.49111176,35.50376129
-76.47837067,35.51187515
-76.44638824,35.49888992
-76.47297668,35.51366043
-76.46194458,35.51861191
-76.47064972,35.52513123
-76.46694183,35.53972244
-76.43916321,35.55500031
-76.45361328,35.55444336
-76.45222473,35.56472397
-76.45791626,35.55265427
-76.48555756,35.57666779
-76.48695374,35.57014847
-76.49111176,35.57416534
-76.49888611,35.57083511
-76.4991684,35.57972336
-76.51222229,35.58277893
-76.51444244,35.57583237
-76.51931763,35.58545685
-76.52500153,35.58638763
-76.51860809,35.57666779
-76.51277924,35.57472229
-76.5027771,35.57916641
-76.5,35.56972122
-76.4916687,35.57194519
-76.48666382,35.5605545
-76.47245789,35.55781555
-76.48632812,35.53730011
-76.53298187,35.53222275
-76.52856445,35.54675674
-76.53697205,35.52864838
-76.55680847,35.52945328
-76.58766174,35.54127884
-76.58083344,35.54972076
-76.61790466,35.53349686
-76.6607666,35.5573349
-76.64971924,35.57722092
-76.66273499,35.55932999
-76.66259766,35.54425812
-76.69277954,35.55333328
-76.6644516,35.54004288
-76.65581512,35.54718781
-76.63755035,35.53933716
-76.62335205,35.52705002
-76.62837982,35.51991272
-76.64463806,35.51967239
-76.68468475,35.49751282
-76.71128082,35.50208664
-76.72528076,35.51889038
-76.71944427,35.49972153
-76.68027496,35.49250031
-76.68360901,35.48666763
-76.68000031,35.48444366
-76.6735611,35.48469162
-76.6819458,35.48749924
-76.67513275,35.49732208
-76.63774109,35.51266098
-76.61682892,35.48955154
-76.59845734,35.48186493
-76.60489655,35.45779037
-76.62611389,35.46055603
-76.60709381,35.45589828
-76.59368896,35.43778992
-76.58867645,35.42271805
-76.59805298,35.42555618
-76.60238647,35.42361069
-76.59012604,35.41638184
-76.59666443,35.40444565
-76.58455658,35.41402054
-76.57601166,35.38809967
-76.65502167,35.40681458
-76.66133881,35.42088318
-76.65245819,35.42780685
-76.62999725,35.42416763
-76.64757538,35.4300766
-76.64944458,35.44416809
-76.65032196,35.43124008
-76.66242218,35.42575073
-76.67222595,35.43888855
-76.6763916,35.4402771
-76.66727448,35.42054749
-76.67812347,35.41611099
-76.70691681,35.42571259
-76.70583344,35.43527603
-76.70944214,35.43805695
-76.71083069,35.42889023
-76.75829315,35.41926956
-76.77045441,35.42818451
-76.76527405,35.43000031
-76.8046875,35.4383812
-76.81893158,35.45339966
-76.80722046,35.47027588
-76.80055237,35.47000122
-76.79027557,35.47583389
-76.81542206,35.47184372
-76.80278015,35.51277924
-76.81326294,35.50031662
-76.82370758,35.45248795
-76.83328247,35.44809341
-76.8613739,35.45394135
-76.86332703,35.4630928
-76.90583801,35.45949554
-76.93127441,35.47267532
-76.92958069,35.47704315
-76.91860962,35.47611237
-76.91110992,35.48027802
-76.94755554,35.47535324
-76.95777893,35.4972229
-76.95697021,35.48417282
-76.97861481,35.4836998
-77.03888702,35.53666687
-77.07815552,35.54820633
-77.08713531,35.55900574
-77.09925842,35.55170822
-77.10610962,35.55944443
-77.11333466,35.55916595
-77.10330963,35.55051422
-77.06050873,35.54145432
-77.02138519,35.49861145
-77.0552063,35.51404572
-77.07389069,35.51861191
-77.07221985,35.51388931
-76.98386383,35.47082901
-76.96805573,35.43999863
-76.97416687,35.42777634
-76.96083069,35.41305542
-76.96389008,35.40166855
-76.95666504,35.41333389
-76.96998596,35.43523026
-76.92620087,35.44884491
-76.90577698,35.43399811
-76.84395599,35.42412186
-76.82557678,35.41014481
-76.82203674,35.38632965
-76.84589386,35.38038635
-76.85726929,35.37418365
-76.85749817,35.36916733
-76.82034302,35.38249969
-76.8172226,35.3797226
-76.81944275,35.37472153
-76.81694794,35.3702774
-76.8147049,35.3982811
-76.6930542,35.36249924
-76.73555756,35.3554306
-76.76847076,35.32469177
-76.78898621,35.32189178
-76.79013062,35.31630325
-76.77545166,35.29665375
-76.78793335,35.31669617
-76.77787018,35.3229866
-76.76333618,35.31388855
-76.7575531,35.33047104
-76.73901367,35.33916855
-76.73332977,35.33194351
-76.72762299,35.34609604
-76.71276093,35.3504715
-76.69634247,35.34597397
-76.70761871,35.335392
-76.70639038,35.31972122
-76.69503021,35.3387146
-76.6847229,35.33055496
-76.69107056,35.34230042
-76.68067932,35.35007477
-76.65098572,35.33859634
-76.64038086,35.34390259
-76.62220764,35.33889008
-76.62601471,35.32955551
-76.65083313,35.32583237
-76.62195587,35.32378769
-76.62372589,35.30475998
-76.64277649,35.29861069
-76.63555908,35.29472351
-76.62579346,35.30164719
-76.61843872,35.28988647
-76.63222504,35.29555511
-76.62277985,35.28666687
-76.63978577,35.28091431
-76.64685822,35.2846756
-76.65888977,35.28194427
-76.66416931,35.29277802
-76.67388916,35.29055405
-76.66471863,35.29111099
-76.65777588,35.27944565
-76.63993835,35.27835846
-76.61805725,35.28305435
-76.61363983,35.27619553
-76.58944702,35.26805496
-76.6115036,35.28339005
-76.61055756,35.29111099
-76.57861328,35.29222107
-76.6125412,35.29579544
-76.61582947,35.30264664
-76.60583496,35.31388855
-76.61207581,35.32036591
-76.60848236,35.32884979
-76.57576752,35.33076096
-76.54750061,35.32777786
-76.55527496,35.32166672
-76.5652771,35.32527924
-76.58055878,35.32138824
-76.5556488,35.3185997
-76.54895782,35.32208633
-76.53505707,35.31472778
-76.54582977,35.30583191
-76.53343201,35.3079834
-76.53388977,35.28833389
-76.52649689,35.30694199
-76.51833344,35.29666519
-76.51130676,35.30073547
-76.52833557,35.31972122
-76.48519897,35.31394196
-76.4818573,35.30980682
-76.48407745,35.30673218
-76.5,35.31361008
-76.5013504,35.29769897
-76.49399567,35.29162598
-76.50027466,35.2780571
-76.48110962,35.27666855
-76.47743225,35.28701401
-76.46722412,35.26055527
-76.4786911,35.26877213
-76.4972229,35.26333237
-76.48574066,35.2599678
-76.47934723,35.24707794
-76.49098206,35.2505188
-76.49801636,35.24305344
-76.5036087,35.24861145
-76.50418091,35.24002457
-76.51583099,35.24750137
-76.50754547,35.26315308
-76.50994873,35.26756668
-76.52083588,35.25361252
-76.51416779,35.25222397
-76.53055573,35.25361252
-76.51999664,35.2491684
-76.51316833,35.23329926
-76.49855804,35.23381424
-76.50074768,35.22558212
-76.49134827,35.22080231
-76.49602509,35.2171402
-76.54682159,35.23322296
-76.54997253,35.24216843
-76.55602264,35.23397827
-76.58999634,35.24166489
-76.59444427,35.21527863
-76.61131287,35.22071838
-76.59339905,35.21306229
-76.58702087,35.20157623
-76.60555267,35.20611191
-76.59828949,35.19945526
-76.60488892,35.19578552
-76.62611389,35.20583344
-76.61605835,35.19934464
-76.62169647,35.19535828
-76.61528015,35.19833374
-76.59889221,35.18805695
-76.60942078,35.19210434
-76.60623932,35.18379593
-76.63583374,35.17435455
-76.65554047,35.18493271
-76.64529419,35.19015121
-76.64881134,35.19830704
-76.65401459,35.2025795
-76.66442108,35.20282364
-76.64916992,35.19250107
-76.66085052,35.19020081
-76.66930389,35.17415619
-76.68292999,35.18170166
-76.67059326,35.17277527
-76.68022919,35.15888977
-76.70050812,35.15570831
-76.70530701,35.14662933
-76.71356201,35.16113663
-76.71417236,35.1432457
-76.72944641,35.1538887
-76.73894501,35.14706802
-76.74465179,35.1398735
-76.72403717,35.14573288
-76.73361206,35.12722397
-76.71778107,35.11722183
-76.72914124,35.13026047
-76.72666931,35.13722229
-76.70778656,35.14134598
-76.68741608,35.13406754
-76.69003296,35.14588928
-76.66638184,35.14484024
-76.66732025,35.16110229
-76.65389252,35.1681366
-76.65109253,35.15890884
-76.63391876,35.16132736
-76.63906097,35.15592194
-76.63833618,35.14805603
-76.63500214,35.15611267
-76.61404419,35.16276169
-76.60340118,35.1567955
-76.61530304,35.15670395
-76.61412048,35.15163803
-76.59524536,35.15435791
-76.59638977,35.14305496
-76.60934448,35.13389587
-76.61335754,35.12050247
-76.58555603,35.14944458
-76.57797241,35.14936829
-76.57570648,35.13479614
-76.55833435,35.13583374
-76.57499695,35.13694382
-76.57292938,35.15163803
-76.5642395,35.15049362
-76.56710052,35.15845871
-76.57565308,35.15254974
-76.58106232,35.16094208
-76.58000183,35.1538887
-76.58583069,35.15472412
-76.58166504,35.16555405
-76.58818817,35.16874695
-76.57941437,35.17472839
-76.56581879,35.17206573
-76.54693604,35.14865875
-76.53668213,35.1504364
-76.54777527,35.14250183
-76.55993652,35.11359787
-76.58220673,35.12051392
-76.58130646,35.1136322
-76.56582642,35.11013412
-76.57009125,35.09848785
-76.58916473,35.09555435
-76.58555603,35.10749817
-76.59139252,35.10972214
-76.59777832,35.09749985
-76.60173035,35.10728073
-76.60472107,35.09472275
-76.61348724,35.10006332
-76.60974884,35.0906601
-76.6269455,35.09194565
-76.63861084,35.10944366
-76.6313858,35.09166718
-76.65605927,35.08333206
-76.62833405,35.08916855
-76.62194824,35.07860947
-76.62388611,35.08944321
-76.6082077,35.08213425
-76.59531403,35.09250641
-76.60124207,35.07135773
-76.63913727,35.05792236
-76.64532471,35.06256104
-76.6415329,35.05214691
-76.66222382,35.04055405
-76.66853333,35.04419327
-76.66427612,35.03646851
-76.69554138,35.02276993
-76.70305634,35.03055573
-76.69788361,35.04508972
-76.70500183,35.03972244
-76.71055603,35.04639053
-76.70272064,35.0254631
-76.72638702,35.03944397
-76.71694183,35.02694321
-76.73694611,35.02861023
-76.73666382,35.02416611
-76.70232391,35.0223465
-76.71305847,35.0047226
-76.75583649,34.99166489
-76.75222015,34.99611282
-76.75749969,35.00999832
-76.77361298,35.00611115
-76.78500366,35.02277756
-76.77848816,35.00647736
-76.75896454,35.00386047
-76.75583649,34.9944458
-76.77182007,34.97653961
-76.80388641,34.96389008
-76.86568451,35.00151443
-76.8666687,35.02629852
-76.87252045,35.00246048
-76.90093231,35.02710724
-76.93287659,35.03361511
-76.92601013,35.0364151
-76.9302597,35.04212952
-76.91868591,35.04943466
-76.91500092,35.05722046
-76.91719818,35.06048203
-76.94618988,35.04581451
-76.9355545,35.0625
-76.93318939,35.08007431
-76.93805695,35.0886116
-76.9538269,35.0568924
-76.96831512,35.06114197
-76.96927643,35.06721497
-76.98285675,35.07998276
-76.97013092,35.05719376
-76.98757935,35.06637192
-77.00666809,35.09972382
-77.01846313,35.10414505
-77.03084564,35.13423157
-77.06194305,35.15194321
-77.07805634,35.14861298
